0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
5,7,1,2,0,8,18,3,1,9,1,2,0,10,13,4,6,-3,1,2,0,4,14,4,6,-5,0,0,0,7,12,4,-1,5,0,0,0,6,12,4,6,-4,0,0,0,5,13,4,0,5,0,0,0,7,11,4,6,-3,0,0,0,3,14,4
-1,7,1,2,0,4,4,0,-5,10,1,2,0,0,1,0,0,-2,1,2,0,2,-2,0,-6,5,0,2,0,0,1,2,0,-2,0,2,0,0,3,2,0,-4,0,0,0,2,0,2,-7,6,0,0,0,-2,4,2,0,-3,0,0,0,2,0,2
5,8,0,3,0,0,10,1,3,9,0,3,0,-4,3,2,7,4,0,2,0,0,0,2,3,-2,0,0,0,-4,3,2,3,6,0,0,0,0,1,2,6,-4,0,0,0,-1,1,2,0,6,0,0,0,-2,2,2,6,-2,0,0,0,0,0,2
4,3,0,3,0,1,5,0,10,0,0,3,0,3,3,0,2,0,0,2,0,-2,8,0,8,-3,0,2,0,0,3,2,1,0,0,0,0,2,0,2,7,-8,0,0,0,-2,4,2,4,-8,0,0,0,2,3,2,4,0,0,0,0,-2,1,2
5,2,0,2,0,6,2,0,6,2,0,1,0,2,3,0,6,3,0,1,0,2,-1,0,6,-10,0,0,0,4,0,2,0,0,0,0,0,0,4,2,6,-8,0,0,0,4,0,2,0,0,0,0,0,0,4,2,6,-8,0,0,0,4,3,2
6,1,0,2,0,2,10,1,7,1,0,1,0,-2,1,2,5,-2,0,0,0,0,-1,2,8,-4,0,0,0,-4,2,2,1,-1,0,0,0,0,2,2,7,-9,0,0,0,0,0,2,1,-1,0,0,0,-4,4,2,7,-9,0,0,0,0,0,2
0,7,0,3,0,3,9,1,-2,11,0,3,0,5,3,2,4,8,0,3,0,0,2,2,-4,6,0,2,0,4,2,2,1,-1,0,0,0,4,0,2,-5,7,0,0,0,0,4,2,1,-1,0,0,0,4,0,2,1,-3,0,0,0,0,4,2
5,9,0,3,0,4,10,1,0,14,0,4,0,0,1,2,7,11,2,0,0,0,3,2,4,-2,2,1,0,2,1,2,7,3,1,0,0,-2,4,2,-2,15,0,1,0,2,0,2,12,5,0,2,0,-2,4,2,3,6,0,1,0,2,2,2
5,2,0,2,0,2,4,-1,9,0,0,1,0,-3,5,-1,1,-1,0,0,0,1,1,-1,7,-2,0,0,0,-4,4,1,0,0,0,0,0,0,3,1,6,-8,0,0,0,-3,2,1,3,-8,0,0,0,0,2,1,3,0,0,0,0,0,0,1
6,2,0,3,0,7,0,0,4,3,0,3,0,6,0,0,8,-2,0,2,0,2,0,0,7,-10,0,0,0,4,-1,2,1,1,0,0,0,0,3,2,7,-9,0,0,0,4,2,2,1,0,0,0,0,0,0,2,7,-8,0,0,0,4,1,2
5,8,1,2,0,0,14,0,3,9,1,2,0,-1,6,2,9,8,1,2,0,3,-2,2,3,-2,0,0,0,-1,7,2,3,6,0,0,0,-1,13,2,6,-4,0,0,0,0,14,0,0,6,0,0,0,4,16,2,6,-2,0,0,0,5,15,2
6,2,0,2,0,7,0,0,10,0,0,1,0,4,-1,0,2,-1,0,0,0,0,3,2,7,-8,0,0,0,4,-1,2,1,0,0,0,0,0,3,2,7,-8,0,0,0,4,2,2,4,-8,0,0,0,0,0,2,4,0,0,0,0,4,1,2
0,7,0,2,0,7,0,0,-2,10,0,1,0,2,0,0,2,5,0,0,0,2,-2,0,-1,5,0,0,0,4,0,2,-2,7,0,0,0,0,3,2,1,-3,0,0,0,4,2,2,-5,8,0,0,0,0,0,2,1,-2,0,0,0,4,1,2
2,1,0,2,0,5,4,0,4,-8,0,2,0,1,1,0,3,-1,0,2,0,3,-1,0,7,-10,0,0,0,-1,4,2,1,-1,0,0,0,3,2,2,7,-8,0,0,0,1,1,2,0,-1,0,0,0,1,3,2,7,-8,0,0,0,3,0,2
7,3,1,6,0,6,1,0,10,7,2,4,0,3,4,0,13,18,1,7,0,4,2,0,7,-3,0,4,0,4,0,0,2,-3,0,4,0,0,4,0,8,-11,0,4,0,5,1,2,5,-11,0,4,0,0,4,2,4,-2,0,4,0,4,3,2
0,6,1,2,0,2,4,0,-2,9,1,2,0,-2,1,0,4,8,1,2,0,0,-2,0,-5,6,0,0,0,-4,2,0,1,-2,0,0,0,0,2,2,-2,-2,0,0,0,-2,1,2,-2,6,0,0,0,-2,3,2,1,-4,0,0,0,0,0,2
6,6,0,2,0,5,9,1,5,-3,0,1,0,6,1,2,4,3,0,0,0,0,3,2,7,-6,0,0,0,4,-1,2,1,3,0,0,0,2,2,2,7,-4,0,0,0,2,4,2,0,3,0,0,0,4,1,2,7,-4,0,0,0,0,5,2
3,3,1,0,0,5,7,1,1,6,1,-1,0,4,2,2,7,5,1,-1,0,0,1,2,2,1,0,-1,0,4,1,2,1,3,0,-1,0,2,1,2,4,-7,0,-1,0,2,2,2,-2,3,0,-1,0,4,-1,2,4,-5,0,-1,0,0,3,2
4,3,0,2,0,4,5,0,10,2,0,1,0,-1,2,0,1,0,0,0,0,3,0,0,7,-8,0,0,0,-1,2,2,4,-8,0,0,0,-1,4,2,3,-1,0,0,0,1,1,2,7,-10,0,0,0,-3,5,2,1,-1,0,0,0,1,1,2
4,10,0,3,0,7,0,0,10,7,0,3,0,6,0,0,2,6,0,2,0,0,-1,2,8,5,0,2,0,4,-1,2,2,6,0,2,0,0,3,2,7,-1,0,0,0,4,2,2,4,-1,0,0,0,0,0,2,4,7,0,0,0,4,1,2
-2,9,0,2,0,1,12,1,-2,11,0,1,0,-3,6,2,2,6,0,0,0,0,4,2,-5,8,0,0,0,-3,3,2,1,0,0,0,0,0,3,2,-2,0,0,0,0,-2,3,2,-2,8,0,0,0,-2,4,2,1,-2,0,0,0,1,2,2
6,2,0,3,0,0,4,0,4,3,0,3,0,-1,3,0,7,-8,0,2,0,0,-1,0,4,-8,0,0,0,-4,3,0,3,-1,0,0,0,0,1,0,7,-10,0,0,0,-4,0,2,1,0,0,0,0,0,1,2,7,-8,0,0,0,-2,0,2
6,5,0,2,0,5,3,0,4,8,0,1,0,0,0,0,10,7,0,1,0,4,-2,0,5,3,0,0,0,0,0,2,4,5,0,0,0,0,2,2,7,-5,0,0,0,2,-1,2,1,5,0,0,0,-2,3,2,7,-3,0,0,0,2,-1,2
6,9,0,3,0,3,3,0,10,7,0,3,0,5,3,0,1,8,0,0,0,3,1,0,7,-2,0,0,0,2,3,2,1,7,0,0,0,4,1,2,7,-1,0,0,0,0,4,2,1,7,0,0,0,5,1,2,7,-1,0,0,0,0,4,2
5,8,1,1,0,5,8,1,9,6,1,0,0,4,3,2,3,10,1,0,0,1,3,2,7,3,0,0,0,4,2,2,0,6,0,0,0,2,2,2,6,-2,0,0,0,2,3,2,0,6,0,0,0,4,0,2,6,-2,0,0,0,0,4,2
5,2,0,3,0,4,25,2,6,2,0,3,0,6,11,4,6,3,0,3,0,7,19,4,7,-4,0,2,0,1,4,5,0,1,0,0,0,6,15,5,6,-9,0,0,0,6,19,4,0,0,0,0,0,1,5,4,6,-8,0,0,0,5,5,6
5,2,1,2,0,7,7,1,6,2,1,2,0,4,0,2,6,3,1,2,0,0,3,2,6,-10,0,0,0,4,-1,2,0,0,0,0,0,0,3,2,6,-8,0,0,0,4,2,2,0,0,0,0,0,0,0,2,6,-8,0,0,0,4,1,2
6,2,0,3,0,4,18,2,8,-9,0,3,0,6,13,3,1,0,0,2,0,2,11,3,7,-9,0,0,0,5,11,3,1,0,0,0,0,5,10,3,7,-8,0,0,0,1,13,3,1,0,0,0,0,6,10,3,7,-8,0,0,0,1,13,3
1,8,0,2,0,3,8,1,-1,9,0,2,0,4,-3,2,3,4,0,1,0,2,0,2,0,4,0,1,0,2,2,2,-1,6,0,-1,0,4,0,2,2,-4,0,-1,0,0,3,2,-4,6,0,-1,0,4,0,2,2,-2,0,-1,0,0,3,2
1,7,0,2,0,3,3,0,-1,9,0,1,0,6,1,0,3,4,0,0,0,2,1,0,3,2,0,0,0,4,-2,0,-4,7,0,0,0,0,1,2,11,8,1,0,0,4,2,2,-4,6,0,-1,0,4,0,2,2,-2,0,-1,0,0,4,2
3,3,0,2,0,2,4,0,9,0,0,2,0,-3,5,0,1,-1,-1,2,0,0,0,0,6,-8,-1,2,0,-4,4,2,0,0,-1,0,0,0,3,2,6,-8,-1,0,0,-3,2,2,3,-8,-1,0,0,0,2,2,3,0,-1,0,0,0,0,2
5,1,0,1,0,6,2,0,3,2,0,1,0,3,4,2,7,-3,0,0,0,4,2,2,6,-11,0,-2,0,4,1,2,0,0,0,-2,0,0,4,2,6,-10,0,-2,0,5,1,2,0,-1,0,-2,0,0,4,2,6,-9,0,-2,0,4,3,2
6,2,0,2,0,4,11,1,10,0,0,1,2,6,48,2,2,0,0,0,0,1,15,2,8,-3,0,0,0,5,16,2,1,0,0,0,0,1,19,2,7,-8,0,0,0,5,18,2,4,-8,0,0,0,1,16,2,4,0,0,0,0,5,17,2
3,7,1,2,0,7,1,0,1,9,1,2,0,4,2,0,5,4,0,2,0,4,0,0,2,4,0,0,0,4,0,2,1,6,0,0,0,0,4,2,4,-4,0,0,0,4,0,2,-2,7,0,0,0,0,4,2,4,-3,0,0,0,4,2,2
0,7,1,1,0,3,4,0,-4,10,1,0,0,-2,1,0,1,-2,1,0,0,0,0,0,1,-4,0,0,0,-4,4,2,-6,6,0,0,0,0,2,2,1,-3,0,0,0,-2,1,2,-5,5,0,0,0,-2,3,2,1,-2,0,0,0,0,0,2
4,9,0,3,0,4,10,1,10,6,0,3,0,7,0,2,4,9,0,3,0,5,4,2,10,8,0,3,0,3,4,2,1,6,0,2,0,5,1,2,7,-2,0,0,0,1,5,2,4,-2,0,0,0,5,4,2,4,6,0,0,0,1,2,2
5,10,2,4,0,1,8,1,3,1,1,1,0,2,-1,2,-4,24,0,1,0,4,1,2,-3,19,1,1,0,0,0,2,2,2,0,2,0,2,-1,2,4,0,1,0,0,-2,3,2,-2,13,-1,1,0,2,1,2,1,7,1,0,0,0,0,2
-5,9,0,3,0,2,10,1,3,8,0,3,0,-2,1,2,0,8,0,3,0,2,0,2,-2,5,0,2,0,-4,1,2,0,-4,0,0,0,0,2,2,-6,6,0,0,0,0,0,2,0,-2,0,0,0,-4,4,2,-6,6,0,0,0,0,0,2
0,7,0,3,0,4,10,1,-2,9,0,3,0,2,3,2,4,8,0,3,0,2,0,2,-2,9,0,3,0,2,0,2,1,-2,0,0,0,-2,4,2,1,-4,0,0,0,2,0,2,-5,7,0,0,0,-2,4,2,1,-3,0,0,0,2,2,2
-2,6,1,1,0,2,5,0,3,7,1,0,0,-2,2,0,3,-6,0,0,0,0,1,2,-3,3,0,0,0,-4,5,2,3,-4,0,0,0,0,3,2,-4,3,0,0,0,-2,2,2,3,-4,0,0,0,-2,4,2,0,-4,0,0,0,0,1,2
0,6,0,2,0,7,0,0,-4,10,0,1,0,6,0,0,1,-2,0,1,0,0,-1,0,-2,-2,0,0,0,4,0,2,-2,6,0,0,0,0,3,2,1,-4,0,0,0,4,2,2,-5,6,0,0,0,0,0,2,1,-2,0,0,0,4,1,2
6,2,1,1,0,-1,5,0,8,-9,1,0,0,2,-1,0,2,3,1,0,0,0,0,0,7,-9,0,0,0,-4,0,2,1,-1,0,0,0,0,0,2,7,-8,0,0,0,-4,4,2,1,-1,0,0,0,0,3,2,7,-8,0,0,0,-4,1,2
5,7,0,3,0,7,0,0,3,8,0,1,0,4,1,0,6,-3,0,0,0,4,-1,0,6,-5,0,0,0,4,-1,2,-1,5,0,0,0,0,3,2,6,-4,0,0,0,4,2,2,0,4,0,0,0,0,0,2,6,-3,0,0,0,4,1,2
-2,8,1,2,0,3,9,1,-1,11,1,2,0,6,-1,2,1,-3,0,0,0,4,1,2,-6,6,0,0,0,0,4,2,1,-1,0,0,0,4,0,2,-5,7,0,0,0,0,4,2,1,-1,0,0,0,4,3,2,-2,-1,0,0,0,0,1,2
1,10,0,3,0,2,5,0,7,8,0,2,0,1,4,0,1,10,0,2,0,2,0,0,4,-1,0,1,0,-2,4,2,1,-1,0,1,0,2,3,2,1,7,0,1,0,-2,2,2,4,-3,0,1,0,2,2,2,-2,8,0,1,0,0,1,2
3,3,1,2,0,0,12,1,9,0,1,2,0,-3,6,2,3,3,1,2,0,0,4,2,6,-8,0,0,0,-3,3,2,0,0,0,0,0,0,3,2,6,-8,0,0,0,-2,3,2,3,-8,0,0,0,-2,4,2,3,0,0,0,0,1,2,2
-1,-1,1,2,0,6,8,1,2,1,1,2,0,6,2,2,3,-5,0,2,0,0,0,2,-4,-2,0,0,0,4,0,2,2,-10,0,0,0,0,4,2,-4,-2,0,0,0,4,3,2,2,-10,0,0,0,0,1,2,-1,-10,0,0,0,4,2,2
-1,7,0,1,0,1,6,0,-5,10,0,0,0,3,4,0,0,-2,0,-1,0,1,2,0,0,-4,0,-1,0,0,4,2,-6,6,0,-1,0,3,2,2,0,-3,0,-1,0,-2,5,2,-6,5,0,-1,0,2,4,2,0,-2,0,-1,0,-2,2,2
5,2,0,3,0,3,2,0,6,2,0,3,0,7,1,0,4,-1,0,2,0,1,4,0,6,-10,0,0,0,5,1,2,0,0,0,0,0,3,1,2,6,-8,0,0,0,2,2,2,0,0,0,0,0,4,0,2,6,-8,0,0,0,0,3,2
8,1,1,1,0,7,6,1,4,2,0,0,0,7,2,2,10,0,0,0,0,1,3,2,1,-1,0,-1,0,4,2,2,7,-9,0,-1,0,0,0,2,4,-9,0,-1,0,4,1,2,4,-1,0,-1,0,2,0,2,7,-11,0,-1,0,2,2,2
0,7,1,2,1,20,31,0,-4,10,1,2,0,6,1,0,1,-2,1,2,0,0,0,0,-6,5,0,0,0,4,3,2,1,-2,0,0,0,0,1,2,1,-4,0,0,0,4,2,2,-5,7,0,0,0,2,1,2,1,-3,0,0,0,2,3,2
6,3,0,3,0,3,2,0,7,3,0,3,0,6,0,0,7,4,0,3,0,2,0,0,8,-3,0,2,0,4,1,2,1,2,0,0,0,2,0,2,7,-8,0,0,0,2,2,2,1,1,0,0,0,4,-1,2,7,-7,0,0,0,0,3,2
4,10,0,3,0,2,4,0,8,-2,0,3,0,-3,5,0,1,7,0,2,0,0,0,0,7,-2,0,0,0,-4,4,2,1,7,0,0,0,0,3,2,7,-1,0,0,0,-4,1,2,4,-1,0,0,0,0,2,2,4,7,0,0,0,0,0,2
5,2,0,3,1,23,46,1,6,2,0,3,0,7,11,2,4,-1,0,2,0,7,8,2,7,-4,0,2,0,7,9,2,0,1,0,0,0,3,12,2,6,-9,0,0,0,7,11,2,0,0,0,0,0,3,9,2,6,-8,0,0,0,7,10,2
5,1,0,2,0,0,8,0,9,-1,0,1,0,-1,9,2,3,2,0,1,0,9,-1,4,7,-3,0,0,0,6,-19,3,0,-1,0,0,0,-2,3,1,6,-9,0,0,0,6,3,1,3,-9,0,0,0,0,-13,0,3,-1,0,0,0,5,2,2
0,7,1,2,0,3,11,1,-2,11,1,2,0,-3,6,2,4,8,1,2,0,1,3,2,-5,7,0,0,0,-2,3,2,1,-1,0,0,0,-2,4,2,-5,7,0,0,0,0,2,2,1,-1,0,0,0,-4,5,2,1,-3,0,0,0,0,1,2
1,7,0,3,0,0,11,1,-3,12,0,3,0,-3,5,2,2,-2,0,1,0,1,-1,2,-5,6,0,0,0,-4,1,2,2,-1,0,0,0,0,2,2,-4,6,0,0,0,-2,1,2,2,-1,0,0,0,-2,3,2,2,-3,0,0,0,0,0,2
6,9,0,3,0,2,3,0,4,10,0,3,0,-2,0,0,10,9,0,3,0,0,-1,0,8,3,0,2,0,-4,-1,0,1,8,0,0,0,0,2,2,7,-2,0,0,0,-4,0,2,1,7,0,0,0,0,1,2,7,-1,0,0,0,0,-1,2
-1,8,0,1,0,3,2,0,-5,12,0,0,0,4,-1,0,0,0,0,0,0,0,-1,2,-3,0,0,-1,0,4,2,2,-4,7,0,-1,0,0,0,2,0,-2,0,-1,0,4,1,2,-6,9,0,-1,0,4,-1,2,0,-1,0,-1,0,0,3,2
3,8,0,3,0,4,3,0,-1,10,0,3,0,0,2,0,4,-2,0,2,0,1,2,0,1,-2,0,0,0,0,1,0,0,5,0,0,0,-1,3,2,4,-4,0,0,0,1,1,2,-2,5,0,0,0,-3,4,2,4,-2,0,0,0,1,1,2
8,3,0,1,0,1,4,0,6,-2,0,1,0,4,-2,0,5,5,0,0,0,0,0,0,8,-5,0,-2,0,0,2,0,2,6,0,-2,0,2,-1,2,8,-4,0,-2,0,-2,3,2,2,5,0,-2,0,2,2,2,8,-3,0,-2,0,-2,0,2
6,8,1,2,0,7,-2,0,8,-3,1,2,0,6,1,2,1,6,0,2,0,0,-1,2,7,-3,0,0,0,4,0,2,1,5,0,0,0,0,3,2,7,-2,0,0,0,4,2,2,1,6,0,0,0,0,0,2,7,-2,0,0,0,4,1,2
0,7,0,3,0,5,4,0,-2,10,0,3,0,-1,5,0,2,4,0,2,0,2,2,0,-5,7,0,0,0,0,2,2,1,-1,0,0,0,0,3,2,-2,-1,0,0,0,2,1,2,-2,7,0,0,0,-2,4,2,1,-3,0,0,0,2,1,2
6,1,1,0,0,3,9,1,7,1,1,0,0,6,-1,2,4,-1,0,0,0,6,2,2,7,-11,0,0,0,2,1,2,1,-1,0,-2,0,4,0,2,7,-10,0,-2,0,0,4,2,0,-2,0,-2,0,4,3,2,7,-9,0,-2,0,0,1,2
-2,10,1,1,0,7,6,1,-4,13,1,0,0,5,0,2,1,-1,1,0,0,0,3,2,-4,10,1,0,0,4,2,2,1,0,0,0,0,1,1,2,-2,0,0,0,0,4,1,2,-2,8,0,0,0,2,1,2,1,-2,0,0,0,2,2,2
9,5,1,1,0,2,7,1,4,-1,2,0,0,-2,-2,2,-9,18,5,-5,0,2,-3,2,-9,16,1,-2,0,-4,-1,2,6,16,3,-1,0,0,-1,2,13,5,1,0,0,0,-3,2,14,8,6,-5,0,-4,1,2,2,12,2,-3,0,0,-3,2
6,2,1,2,0,5,8,1,5,-7,1,2,0,5,-1,2,5,-1,1,2,0,0,2,2,7,-10,0,0,0,4,-2,2,1,0,0,0,0,2,1,2,7,-9,0,0,0,2,3,2,0,-1,0,0,0,4,0,2,7,-8,0,0,0,0,4,2
3,7,0,2,0,2,2,0,-1,10,0,1,0,-3,3,0,4,-2,0,1,0,1,-2,0,4,-4,0,0,0,-4,2,2,-2,7,0,0,0,0,1,2,4,-3,0,0,0,-3,0,2,-2,6,0,0,0,0,0,2,4,-2,0,0,0,0,-1,2
6,6,1,2,0,2,5,0,10,4,1,2,0,-3,6,0,2,4,0,2,0,-1,4,2,7,-5,0,0,0,-2,4,2,1,4,0,0,0,0,2,2,7,-4,0,0,0,-4,5,2,1,4,0,0,0,0,2,2,7,-4,0,0,0,-4,5,2
6,2,0,3,0,3,11,1,7,2,0,3,0,-1,5,2,5,-1,0,2,0,1,3,2,8,-3,0,0,0,0,2,2,1,0,0,0,0,-4,5,2,7,-8,0,0,0,1,2,2,1,0,0,0,0,-4,5,2,7,-8,0,0,0,0,4,2
-4,11,0,3,0,1,5,0,2,1,0,3,0,4,-1,0,1,-2,0,3,0,2,2,0,-6,8,0,0,0,0,3,2,1,-1,0,0,0,2,0,2,-5,8,0,0,0,-2,4,2,1,0,0,0,0,2,3,2,-5,8,0,0,0,-2,1,2
4,10,0,3,0,12,17,0,10,7,0,3,0,9,18,0,4,11,0,3,0,9,16,2,8,4,0,2,0,9,17,2,1,7,0,0,0,5,20,2,7,-1,0,0,0,9,16,2,4,-1,0,0,0,5,20,2,4,7,0,0,0,9,18,2
-2,9,0,3,0,7,-1,0,1,11,0,3,0,6,-1,0,2,5,0,2,0,0,-2,0,-4,7,0,2,0,4,-2,0,1,0,0,0,0,0,2,2,-5,8,0,0,0,4,1,2,1,0,0,0,0,0,-1,2,-2,0,0,0,0,4,0,2
0,7,0,2,0,0,14,2,-2,10,0,1,0,5,12,3,1,-1,0,-1,0,7,14,3,-2,-1,0,-1,0,1,12,3,-3,6,0,-1,0,5,15,3,1,-3,0,-1,0,1,13,3,-5,7,0,-1,0,5,14,3,1,-2,0,-1,0,3,13,3
2,10,0,3,0,5,7,1,8,-1,0,3,0,7,2,2,1,6,0,2,0,0,3,2,7,-1,0,2,0,4,1,2,0,6,0,0,0,3,1,2,7,-1,0,0,0,2,2,2,7,-3,0,0,0,4,0,2,1,8,0,0,0,0,3,2
5,8,0,2,0,3,4,0,4,4,0,0,0,7,3,0,4,5,0,0,0,3,4,2,6,-4,0,0,0,4,2,2,0,6,0,0,0,0,5,2,6,-2,0,0,0,4,2,2,0,6,0,0,0,0,5,2,6,-2,0,0,0,4,3,2
2,3,0,2,0,6,25,0,8,0,0,2,0,9,16,2,0,-1,0,1,0,4,18,2,5,-8,0,1,0,6,13,2,-1,0,0,1,0,4,16,2,5,-8,0,-1,0,4,18,2,2,-8,0,-1,0,6,15,2,2,0,0,-1,0,2,19,2
9,1,0,2,0,6,8,1,8,-10,0,1,0,7,3,2,2,2,0,1,0,1,4,2,7,-10,0,0,0,5,1,2,0,-2,0,0,0,0,4,2,7,-9,0,0,0,4,3,2,4,-9,0,0,0,1,2,2,3,-2,0,0,0,4,2,2
5,9,0,2,0,4,7,1,4,0,0,1,0,5,1,2,3,6,0,0,0,-1,-1,2,6,-3,0,0,0,3,1,2,0,6,0,0,0,1,0,2,6,-1,0,0,0,1,2,2,0,7,0,0,0,3,-1,2,6,-1,0,0,0,-1,3,2
-2,8,1,2,0,-1,11,1,-1,11,1,2,0,-4,5,2,1,-3,0,2,0,0,3,2,-5,6,0,0,0,-4,2,2,1,-1,0,0,0,-1,2,2,-5,7,0,0,0,-3,2,2,1,-1,0,0,0,-3,3,2,-2,-1,0,0,0,0,1,2
6,8,0,3,0,3,2,0,7,8,0,3,0,6,0,0,7,9,0,3,0,0,3,2,7,-4,0,0,0,4,2,2,1,6,0,0,0,0,0,2,7,-2,0,0,0,4,1,2,1,6,0,0,0,4,-1,2,7,-2,0,0,0,0,3,2
6,2,0,3,0,7,-2,0,4,3,0,3,0,4,-1,0,10,2,0,3,0,0,-1,2,7,-10,0,0,0,4,-1,2,1,1,0,0,0,0,3,2,7,-9,0,0,0,4,2,2,1,0,0,0,0,0,0,2,7,-8,0,0,0,4,1,2
3,7,0,2,0,3,12,3,4,7,0,1,0,-1,3,2,2,4,0,0,0,2,7,2,5,2,0,0,0,-1,9,3,-2,5,0,0,0,4,8,2,4,-3,0,0,0,-2,0,3,-2,5,0,0,0,2,16,1,4,-3,0,0,0,6,8,2
1,4,0,2,0,17,4,1,7,-8,0,2,0,9,-4,2,0,-1,-1,2,0,9,-3,2,6,-8,-1,2,0,24,34,0,0,-1,-1,0,0,11,5,2,6,-8,-1,0,0,15,6,2,6,-10,-1,0,0,15,4,2,0,1,-1,0,0,11,8,2
5,6,0,2,0,4,3,0,4,-3,0,1,0,5,3,0,4,6,0,1,0,2,7,0,6,-6,0,0,0,0,4,2,0,3,0,0,0,5,1,2,6,-4,0,0,0,0,4,2,-1,3,0,0,0,4,3,2,6,-4,0,0,0,0,1,2
6,6,0,3,0,3,1,0,2,8,0,3,0,6,0,0,7,-4,0,3,0,0,-1,0,4,-4,0,2,0,4,2,2,3,3,0,0,0,0,0,2,7,-6,0,0,0,4,1,2,1,3,0,0,0,4,-1,2,7,-4,0,0,0,0,3,2
-1,8,0,2,0,7,6,1,-5,11,0,1,0,6,1,2,0,-1,0,0,0,0,-1,2,0,-3,0,0,0,4,2,2,-7,7,0,0,0,0,0,2,0,-2,0,0,0,4,1,2,-6,6,0,0,0,2,0,2,0,-1,0,0,0,2,2,2
0,3,0,2,0,2,2,0,6,-8,0,2,0,3,-3,0,-1,-1,0,1,0,-1,1,2,5,-8,0,-1,0,3,1,2,2,-8,0,-1,0,1,0,2,1,-1,0,-1,0,1,2,2,5,-10,0,-1,0,3,-1,2,-1,1,0,-1,0,-1,3,2
-2,10,1,2,0,2,5,0,-1,12,1,2,0,-2,2,0,2,-1,1,2,0,0,1,0,-5,9,0,0,0,-4,5,2,1,-1,0,0,0,0,3,2,-5,8,0,0,0,-2,2,2,1,0,0,0,0,-2,4,2,-2,0,0,0,0,0,1,2
5,2,0,2,0,7,21,0,7,-8,0,1,0,9,15,1,1,2,0,1,0,8,13,1,6,-8,0,0,0,4,16,1,-1,-1,0,0,0,9,13,1,6,-8,0,0,0,4,16,1,6,-10,0,0,0,8,15,1,-1,0,0,0,0,5,14,1
5,8,1,1,0,2,2,0,9,6,1,0,0,5,0,0,1,5,0,0,0,-1,-1,0,7,4,0,0,0,3,-2,2,0,6,0,0,0,-1,0,2,6,-2,0,0,0,3,1,2,3,-2,0,0,0,3,-1,2,3,6,0,0,0,-1,3,2
-1,7,0,3,0,5,7,1,-3,11,0,3,0,7,2,2,3,8,0,3,0,1,3,2,-6,7,0,2,0,4,1,2,0,-1,0,0,0,3,1,2,-3,-1,0,0,0,2,2,2,-3,7,0,0,0,4,0,2,0,-3,0,0,0,0,3,2
6,2,0,2,0,3,10,1,10,1,0,1,0,0,0,2,3,-1,0,0,0,4,1,2,8,-2,0,0,0,-2,-1,2,1,0,0,0,0,2,1,2,7,-8,0,0,0,0,0,2,7,-10,0,0,0,0,2,2,1,1,0,0,0,2,-1,2
25,1,1,1,0,4,10,1,27,-4,0,0,0,6,4,2,20,-1,0,0,0,4,4,2,26,-9,0,0,0,4,4,2,20,-1,0,0,0,5,2,2,26,-9,0,0,0,1,5,2,26,-11,0,0,0,5,2,2,20,0,0,0,0,1,5,2
5,7,0,3,0,3,8,1,3,8,0,3,0,4,2,2,6,-3,0,2,0,0,1,2,3,-3,0,0,0,4,1,2,2,4,0,0,0,4,0,2,6,-5,0,0,0,0,3,2,0,5,0,0,0,5,0,2,6,-3,0,0,0,0,3,2
5,4,0,2,0,7,2,0,9,-8,0,2,0,3,4,0,3,3,0,2,0,4,2,2,8,-7,0,-1,0,5,1,2,1,0,0,-1,0,0,4,2,8,-7,0,-1,0,4,0,2,5,-7,0,-1,0,0,4,2,4,0,0,-1,0,4,3,2
4,6,2,2,0,4,2,0,4,-1,2,-1,0,7,0,0,-1,7,0,0,0,1,3,0,7,4,0,4,0,5,1,2,3,5,0,2,0,3,0,2,1,-3,0,2,0,3,2,2,1,5,0,2,0,5,-1,2,4,-5,0,2,0,1,3,2
1,8,0,2,0,5,2,0,6,10,0,1,0,6,1,0,6,8,0,1,0,2,1,0,-3,9,0,0,0,6,1,2,3,-1,0,0,0,6,0,2,-3,8,0,0,0,2,3,2,3,0,0,0,0,6,-1,2,-3,8,0,0,0,2,3,2
3,7,0,1,0,3,9,1,4,8,0,0,0,5,4,2,4,9,0,0,0,1,3,2,5,2,0,-1,0,4,2,2,-2,7,0,-1,0,4,1,2,4,-3,0,-1,0,0,4,2,-2,6,0,-1,0,5,1,2,4,-2,0,-1,0,0,4,2
6,2,1,1,0,0,5,0,10,0,1,0,0,-1,4,0,4,4,1,0,0,-2,7,0,10,1,1,0,0,-4,4,2,1,0,0,0,0,0,3,2,7,-8,0,0,0,-3,2,2,4,-8,0,0,0,0,2,2,4,0,0,0,0,-2,1,2
6,2,1,1,0,5,8,0,8,-3,0,0,0,8,4,0,2,-1,0,0,0,4,8,0,7,-8,0,0,0,6,7,0,1,0,0,0,0,4,6,2,7,-8,0,0,0,4,8,2,7,-10,0,0,0,6,5,2,1,1,0,0,0,2,9,2
6,2,0,3,0,4,3,0,7,2,0,3,0,7,-1,0,5,-1,0,2,0,5,2,0,7,-10,0,2,0,3,3,2,1,0,0,0,0,5,0,2,7,-8,0,0,0,1,4,2,1,0,0,0,0,5,0,2,7,-8,0,0,0,1,4,2
